row,columns,threads,user,elapsed,sys,pCPU
5000,5000,0,0.13,0.21,0.07,100%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.04,100%
5000,5000,0,0.12,0.21,0.08,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.22,0.06,99%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.15,0.21,0.06,100%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.17,0.21,0.03,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.18,0.21,0.03,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.15,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.15,0.21,0.05,100%
5000,5000,0,0.13,0.21,0.07,99%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.18,0.21,0.03,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.16,0.21,0.04,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.04,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.14,0.21,0.07,100%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.13,0.21,0.07,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.16,0.21,0.04,100%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.17,0.21,0.03,99%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.15,0.21,0.06,100%
5000,5000,0,0.13,0.21,0.07,99%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.14,0.21,0.06,99%
5000,5000,0,0.13,0.21,0.07,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.15,0.21,0.05,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.04,99%
5000,5000,0,0.17,0.21,0.03,99%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.15,0.21,0.06,100%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.22,0.06,100%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.16,0.21,0.05,100%
5000,5000,0,0.14,0.18,0.03,98%
5000,5000,0,0.17,0.22,0.04,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.10,0.14,0.03,100%
5000,5000,0,0.13,0.19,0.05,99%
5000,5000,0,0.11,0.16,0.04,100%
5000,5000,0,0.17,0.22,0.04,100%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.03,0.05,0.02,98%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.01,0.03,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.03,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,93%
5000,5000,0,0.02,0.03,0.00,96%
5000,5000,0,0.01,0.03,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,96%
5000,5000,0,0.02,0.03,0.00,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.00,0.02,0.02,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.00,0.02,0.02,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.03,0.01,93%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,100%
5000,5000,0,0.03,0.03,0.00,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.02,0.03,0.00,96%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.02,0.02,0.00,96%
5000,5000,0,0.02,0.02,0.00,100%
5000,5000,0,0.02,0.02,0.00,96%
5000,5000,0,0.01,0.03,0.01,100%
5000,5000,0,0.01,0.02,0.01,96%
5000,5000,0,0.15,0.22,0.06,100%
5000,5000,0,0.15,0.22,0.06,100%
5000,5000,0,0.18,0.22,0.04,100%
5000,5000,0,0.15,0.22,0.06,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.05,99%
5000,5000,0,0.16,0.22,0.06,100%
5000,5000,0,0.15,0.22,0.06,99%
5000,5000,0,0.17,0.22,0.05,99%
5000,5000,0,0.16,0.22,0.06,100%
5000,5000,0,0.15,0.22,0.07,99%
5000,5000,0,0.15,0.22,0.06,99%
5000,5000,0,0.17,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.06,100%
5000,5000,0,0.17,0.22,0.04,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.17,0.21,0.04,99%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.22,0.06,100%
5000,5000,0,0.14,0.21,0.06,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.13,0.21,0.07,99%
5000,5000,0,0.14,0.22,0.07,100%
5000,5000,0,0.06,0.13,0.06,99%
5000,5000,0,0.12,0.19,0.06,100%
5000,5000,0,0.11,0.18,0.06,99%
5000,5000,0,0.13,0.18,0.04,99%
5000,5000,0,0.14,0.18,0.04,100%
5000,5000,0,0.10,0.17,0.06,99%
5000,5000,0,0.15,0.20,0.04,100%
5000,5000,0,0.13,0.18,0.04,100%
5000,5000,0,0.16,0.21,0.05,99%
5000,5000,0,0.17,0.21,0.04,100%
5000,5000,0,0.15,0.21,0.06,99%
5000,5000,0,0.17,0.22,0.04,99%
5000,5000,0,0.18,0.22,0.03,100%
5000,5000,0,0.16,0.22,0.05,100%
5000,5000,0,0.15,0.22,0.06,99%
5000,5000,0,0.17,0.22,0.05,100%
5000,5000,0,0.16,0.22,0.06,99%
5000,5000,0,0.17,0.22,0.05,99%
5000,5000,0,0.18,0.22,0.04,100%
5000,5000,0,0.17,0.22,0.05,100%
5000,5000,0,0.20,0.23,0.03,100%
5000,5000,0,0.19,0.23,0.04,98%
5000,5000,0,0.17,0.23,0.06,99%
5000,5000,0,0.15,0.22,0.07,99%
5000,5000,0,0.16,0.22,0.06,99%
5000,5000,0,0.17,0.23,0.05,98%
5000,5000,0,0.18,0.22,0.04,99%
5000,5000,0,0.16,0.22,0.05,99%
5000,5000,0,0.18,0.22,0.03,100%
5000,5000,0,0.17,0.22,0.04,99%
